,Unnamed: 0,YEAR,STATEFIP,Inc_F,Inc_M,Agelt30,Child,Child5,White,Black,AmIndian_AlaskaNative,Chinese,Japanese,SEX,Prop_F,College,Mar,Constr,GWG,party_simplified,state,Year_imp,Pay_Transp,Empt,GDP_pc,GWG_calc,log_GDP,DEMOCRAT
392,137,2017,39,17653.5789644246,27554.10769840127,24.571510874261847,40.33198905372318,11.02189255365116,87.53960823851361,7.7704162465792885,0.1386288347976379,0.48069998559700416,0.07741610254933026,55544,48.5146910557396,56.954846608094485,55.31470545873542,5.284099092611263,64.06877391079112,REPUBLICAN,OHIO,,0,59.89527766257782,55018.75,35.931226089208884,10.915429315209217,0
393,138,2017,40,14905.182251788628,24746.67440692858,25.931969373666373,42.845487636500565,12.752604493535836,75.0282414961717,4.983055102296975,8.980795782603238,0.24475963348813856,0.056482992343416596,15934,47.119367390485756,51.945525291828794,57.84486004769675,8.152378561566461,60.23105168270801,REPUBLICAN,OKLAHOMA,,0,58.26087641810229,48485.11,39.76894831729199,10.789012019478983,0
394,139,2017,41,18588.588290349417,28363.732841098168,23.17491680532446,38.73752079866888,10.830906821963394,86.74604825291182,1.4507071547420964,1.1855241264559069,1.0659317803660566,0.3431780366056572,19232,48.18531613976705,64.1794925124792,56.13040765391015,6.863560732113145,65.53646656625932,DEMOCRAT,OREGON,2019.0,0,60.67754058429424,53685.97,34.46353343374068,10.890906980066745,1
395,140,2017,42,18626.95394400778,29459.9834231384,23.271870417058018,40.78138645838483,10.330054212599073,89.309077726696,5.538253662234086,0.11040255738461285,0.7019625290424638,0.057672977738230595,60687,48.11903702605171,56.69912831413647,56.9001598365383,6.082027452337403,63.22798515011326,REPUBLICAN,PENNSYLVANIA,,0,59.88863026575344,58247.48,36.77201484988673,10.972456108689553,0
396,141,2017,44,21817.006548175865,30954.22263797942,24.546304957904585,39.75678203928906,10.177736202057998,86.39850327408793,4.396632366697848,0.37418147801683815,0.8606173994387278,0.07483629560336763,5345,49.91580916744621,62.71281571562208,54.1066417212348,5.144995322731525,70.4815197698016,DEMOCRAT,RHODE ISLAND,,0,60.48862623207143,54842.94,29.518480230198406,10.912228742742542,1
397,142,2017,45,16802.228816654493,26766.94621986852,24.08692476260044,40.006391526661794,10.851899196493791,74.43845872899927,20.745069393718044,0.3560993425858291,0.34696859021183346,0.041088385682980275,21904,49.036705624543465,59.14901387874361,55.66563184806428,5.551497443389335,62.77230386551367,REPUBLICAN,SOUTH CAROLINA,,0,54.890670609030806,44420.47,37.22769613448633,10.701455678211893,0
398,143,2017,46,14369.305263157894,22697.594965675056,25.62929061784897,39.45080091533181,13.363844393592677,90.43478260869566,0.9610983981693364,5.9038901601830664,0.11441647597254005,0.02288329519450801,4370,46.15560640732266,58.16933638443936,58.62700228832952,9.084668192219679,63.30761159888611,REPUBLICAN,SOUTH DAKOTA,,0,68.81812729761529,57597.85,36.69238840111388,10.961240519598446,0
399,144,2017,47,17071.475197985354,27411.557639418137,23.61244574041552,40.92580933761887,11.292620696510818,83.36591669704099,11.988468802809901,0.1623645581364525,0.4241359886013453,0.07952549786275225,30179,47.781569965870304,56.198018489678255,58.40816461778058,5.871632592199874,62.27838425874922,REPUBLICAN,TENNESSEE,,0,60.073751092371594,52146.14,37.72161574125078,10.861805440431596,0
400,145,2017,48,18231.83098776152,32305.485050051608,24.0436128905418,44.39274538394744,12.29008634107181,77.76922194734341,9.114143879941675,0.5455707193997084,0.883070924193522,0.09748185526811606,122074,46.40709733440372,58.713567180562606,58.00416141029212,7.288202237986795,56.43571350039951,REPUBLICAN,TEXAS,,0,60.451604720988534,59214.34,43.56428649960049,10.988919021268943,0
401,146,2017,49,13531.871332919169,31113.79995858356,31.74570304410851,47.18023055152896,15.772761786429212,90.02554013943535,0.7800096638365431,1.0837302409056395,0.641954856077863,0.22779043280182232,14487,44.923034444674535,63.05653344377718,62.51121695313039,6.309104714571685,43.49154185902017,REPUBLICAN,UTAH,,0,64.28645997796065,54157.91,56.508458140979826,10.899659317476724,0
402,147,2017,50,17888.39112777257,24282.78350515464,20.681037175882537,34.957825679475164,10.340518587941268,96.06373008434863,0.6872852233676976,0.18744142455482662,0.37488284910965325,0.12496094970321775,3201,49.265854420493596,60.98094345517026,58.29428303655108,8.934707903780069,73.666971185471,DEMOCRAT,VERMONT,2005.0,1,69.79150003519257,51634.28,26.333028814529005,10.851941071978073,1
403,148,2017,51,22866.984616856866,36210.482786669534,23.627359506208283,41.448360008612646,11.572047178162157,74.28885858513361,14.067322184741261,0.35646785808272924,1.0622263690518912,0.1770377281753152,41799,48.30737577454006,67.2264886719778,58.2478049714108,5.320701452187851,63.150178779928,DEMOCRAT,VIRGINIA,,0,61.72855872811404,60233.94,36.849821220072,11.005991259803935,1
404,149,2017,53,20475.874195569224,35779.962811094025,23.779828008428726,41.101429466370526,12.173244490005125,79.29836551056438,2.7763540064923973,1.4465516259468079,1.9107010649809215,0.4214363004726921,35118,46.75664901190273,65.07489036961103,57.856369952730795,6.962241585511704,57.227209272616754,DEMOCRAT,WASHINGTON,2018.0,0,59.666508300875975,70021.91,42.77279072738325,11.156563472057215,1
405,150,2017,54,15386.10393258427,25494.17275280899,22.008426966292134,41.57303370786517,10.730337078651685,94.45224719101124,3.1179775280898876,0.09831460674157304,0.2808988764044944,0.056179775280898875,7120,48.01966292134831,51.51685393258427,58.45505617977528,7.176966292134831,60.35145396466729,REPUBLICAN,WEST VIRGINIA,,0,48.88301039818374,41165.4,39.64854603533271,10.625353376677907,0
406,151,2017,55,17182.00061284941,26752.182561029585,22.287290184195296,39.66157093731913,10.98362330189643,93.06799223724082,2.427564604541895,0.8171325457083518,0.23492560689115113,0.02383303258316026,29371,47.87034830274761,57.1379932586565,60.6312348915597,7.442715603826904,64.22653768025177,REPUBLICAN,WISCONSIN,,0,63.51012670660696,54965.71,35.773462319748226,10.914464815240553,0
407,152,2017,56,15346.627069834412,28351.87185025198,23.8300935925126,41.18070554355651,12.311015118790497,92.08063354931606,0.6479481641468683,2.8797696184305255,0.3599712023038157,0.07199424046076314,2778,46.40028797696184,58.063354931605474,60.79913606911447,10.367170626349893,54.12914939405674,REPUBLICAN,WYOMING,,0,68.78347017382939,63675.13,45.87085060594327,11.061549341463163,0
408,153,2018,1,16408.041026152925,28447.274106608107,23.797165102814933,42.124176482331805,10.985226592134158,77.00139748452786,18.920942303853064,0.45418247155120783,0.16470353363944898,0.05490117787981633,20036,47.514473946895585,57.870832501497304,58.92892792972649,6.039129566779796,57.678781329496346,REPUBLICAN,ALABAMA,,0,55.04063268915788,45837.32,42.321218670503654,10.732853885456136,0
409,154,2018,2,19438.19476647897,31593.25604504803,27.426300099370653,40.87446174229878,13.216296787015567,63.23285856243789,2.252401457436237,19.642265650877775,0.23186485591255382,0.13249420337860218,3019,45.2798940046373,56.54190129181848,54.75322954620735,7.949652202716131,61.52640531499044,REPUBLICAN,ALASKA,,0,61.75077108538413,74191.59,38.47359468500956,11.214406080413687,0
410,155,2018,4,18987.30178857448,29253.22777629472,25.370395088093968,41.624399359316605,11.295381740523224,79.01428190069407,4.05766150560598,4.644954618259477,0.7975173518419648,0.15683395621996796,29968,47.48064602242392,61.15189535504538,52.802989855846235,5.92632140950347,64.90668972933234,REPUBLICAN,ARIZONA,,0,53.80211238391631,48790.4,35.09331027066766,10.795288851177588,0
411,156,2018,5,16125.458602279066,25199.968124950195,24.551757112120487,43.07116104868914,12.917363933381147,83.67200573750897,10.024703163598693,0.6932823332536457,0.1354689616702526,0.03984381225595665,12549,48.09945015539087,52.80898876404494,59.446967885887325,7.163917443621005,63.98999602826259,REPUBLICAN,ARKANSAS,,0,55.074114564261336,42240.84,36.01000397173742,10.651142804546048,0
412,157,2018,6,22839.80434284949,36382.6665363849,24.642795325490372,43.18114562337031,11.051429656223652,61.693811802410956,4.234529506027393,0.8699099380789396,4.785621360253268,0.8191000508098872,179099,46.96006119520489,63.96853137091776,53.577630249191785,6.3646363184607395,62.77660907566597,DEMOCRAT,CALIFORNIA,1984.0,1,61.05493398497769,73188.0,37.22339092433403,11.200786752084456,1
413,158,2018,8,20735.37780257331,34442.16897381359,24.49527528853865,38.6240803375292,11.245161965201017,88.1550960633216,2.541929634924509,0.8194149028906168,0.5997419714773876,0.23710729104919975,28679,46.81125562258098,69.04703790229784,56.78022246242895,6.4576868091635,60.203461107047104,DEMOCRAT,COLORADO,2008.0,1,67.71449960550486,65212.96,39.79653889295289,11.085413501168143,1
414,159,2018,9,25558.512437810947,42714.4538419016,21.321171918186845,41.6473189607518,9.734660033167495,82.00110558319514,7.661691542288557,0.22111663902708678,1.0337202874516307,0.10503040353786622,18090,48.94416804864566,66.77169707020454,56.45660585959094,4.9364289662797125,59.83574677651341,DEMOCRAT,CONNECTICUT,2015.0,1,64.74560092833778,78566.56,40.16425322348659,11.271701442597152,1
415,160,2018,10,22219.51362781955,30889.887218045114,23.1203007518797,38.79229323308271,9.75093984962406,76.92669172932331,15.390037593984962,0.44642857142857145,1.1043233082706767,0.0,4256,49.600563909774436,58.787593984962406,53.19548872180451,5.850563909774436,71.93135239043363,DEMOCRAT,DELAWARE,2016.0,1,61.740151088176134,74948.48,28.06864760956636,11.224556223138308,1
417,162,2018,12,19207.631523155407,30374.657759325102,21.50018771670237,39.06163733133102,9.6309710474592,80.10755062829884,11.52249287780747,0.25286544025087787,0.5267109825313046,0.09054570349594752,90562,48.47176519953181,60.90634040767651,53.82500386475564,6.195755394094653,63.23571338761377,REPUBLICAN,FLORIDA,,0,59.071440662743306,49666.47,36.76428661238623,10.813085336520103,0
418,163,2018,13,19520.11133320437,32153.31257119522,24.097835665312616,42.30446837320266,11.268725686160725,67.9583897521869,23.46164592602145,0.2708104971306983,0.7479528015990715,0.08812087605046533,46527,48.040922475121974,60.99254196488061,56.36082274808176,5.77514131579513,60.709487677147166,REPUBLICAN,GEORGIA,,0,59.765942679750694,57259.52,39.29051232285284,10.955349195801741,0
419,164,2018,15,19715.335183900068,29572.960444136017,24.080499653018737,40.95766828591256,10.673143650242887,26.356696738376126,1.984732824427481,0.2775850104094379,4.1776544066620405,11.825121443442054,7205,47.07841776544067,61.54059680777238,55.29493407356003,6.648160999306038,66.66676209553918,DEMOCRAT,HAWAII,,0,64.93512060273964,63552.95,33.33323790446081,11.05962869568184,1
420,165,2018,16,14245.67062355028,27495.40728612362,24.559967253376996,43.21189793969164,14.040114613180515,92.20903261017874,0.39568836130440715,1.500886887706372,0.20466639377814164,0.1637331150225133,7329,45.203984172465546,57.483967799154044,62.87351616864511,9.592031655068904,51.811091486321736,REPUBLICAN,IDAHO,,0,59.415926496255295,44176.0,48.188908513678264,10.695936934169936,0
421,166,2018,17,21044.89021728508,33795.56689578786,23.528357819982407,42.535101149949504,11.75847802716878,81.36137081799524,8.04476007427436,0.185685897644721,0.9219141935694042,0.11564648011206306,61394,48.18874808613219,63.12343225722383,56.46805876795778,5.414209857640812,62.27115610215738,DEMOCRAT,ILLINOIS,2003.0,1,61.92752905081737,68089.64,37.72884389784262,11.128580351343047,1
422,167,2018,18,16277.038817238124,27766.298206983327,25.48600188738597,41.104120792702105,11.748977665932683,89.14438502673796,5.621264548600188,0.18244731047499213,0.44982698961937717,0.08807801195344447,31790,47.5180874488833,53.80308273041837,56.36678200692042,5.828877005347594,58.62156595705073,REPUBLICAN,INDIANA,,0,59.16865331110143,55816.68,41.37843404294927,10.929828028431489,0
423,168,2018,19,16427.489742633345,25398.28919557379,24.884993161755563,39.220440134278256,12.69426830784533,94.9148327738406,1.4795474325500435,0.3170458784035807,0.23623026233992292,0.012433171702101207,16086,47.656347134153926,57.36665423349496,60.139251523063535,6.962576153176675,64.679512923635,REPUBLICAN,IOWA,,0,65.91323534080448,60327.74,35.32048707636499,11.007547310099957,0
424,169,2018,20,16183.565186997554,27307.99328905977,25.05417686123733,40.98566934638238,12.065711289758825,89.07375043691017,3.5721775602936034,0.7899335896539671,0.30059419783292557,0.027962250961202376,14305,47.21426074799021,59.832226494232785,60.19573575672842,7.123383432366306,59.26310665046587,REPUBLICAN,KANSAS,,0,66.131433271948,59188.46,40.73689334953413,10.98848186943787,0
425,170,2018,21,17488.719207363072,26988.54046170095,25.710405874365037,42.242116380827845,12.533319921541015,90.76095156666499,5.4921289543831415,0.1307649751043605,0.2816476386863149,0.07041190967157873,19883,47.97565759694211,56.877734748277426,58.03450183573907,5.9045415681738165,64.80053722127383,REPUBLICAN,KENTUCKY,,0,57.024962407092936,46605.1,35.19946277872617,10.749465256185477,0
426,171,2018,22,17214.909797243363,28848.414666595712,23.591080836570697,40.95577670161247,11.665158852642222,71.5768186897983,22.734287690915863,0.5853866212548561,0.33526688308232666,0.03193017934117397,18791,49.576925123729445,55.840561971156404,53.663988079399715,7.466340269277846,59.673677032855906,REPUBLICAN,LOUISIANA,2013.0,1,58.47225289155206,54895.17,40.32632296714408,10.913180645485241,0
427,172,2018,23,17338.269540045032,23437.09231264072,20.167256352524927,36.34609199099389,9.247346413637827,95.35220328079768,1.0453522032807976,0.6272113219684786,0.1929880990672242,0.0321646831778707,6218,49.63010614345448,58.5075587005468,57.34963010614346,8.218076551945963,73.97790352472047,DEMOCRAT,MAINE,2009.0,1,62.978547491536226,48932.83,26.022096475279522,10.798203820337998,1
428,173,2018,24,26975.41703828494,38051.7200145344,21.77848247613385,42.770785848776136,11.234433323423513,63.85888415419681,23.175767185280613,0.2279258745416708,1.6615465926733393,0.10900802695471212,30273,49.370726389852344,66.79879760842995,56.05985531661877,5.450401347735606,70.89145254927055,DEMOCRAT,MARYLAND,2017.0,1,62.075190747404115,68032.27,29.108547450729453,11.127737430414346,1
429,174,2018,25,25600.627987291064,39216.75115347424,25.047658516369665,39.25956623843072,9.832849841138279,82.5003453515679,5.547727586683243,0.16576875259013676,2.5970437905788093,0.14642906478795414,36195,49.943362342865036,70.4710595386103,53.84721646636276,5.003453515678961,65.27982873212353,DEMOCRAT,MASSACHUSETTS,2012.0,1,70.5034767606002,81720.53,34.72017126787646,11.311060534470977,1
430,175,2018,26,17561.426249889,29742.516961193494,24.19634135511944,41.01101145546577,10.942633869105764,86.94165704644348,6.935440902228931,0.6549151940325015,0.5772133913506793,0.1287629873013054,45044,47.73998756771157,59.932510434242076,56.52695142527307,6.136222360358761,59.04485579617301,REPUBLICAN,MICHIGAN,1982.0,1,57.21772661762164,52101.54,40.95514420382699,10.86094978584588,0
431,176,2018,27,19285.853572437165,29167.131813047163,22.50070601524993,39.70629765602937,11.896356961310364,91.41838463710816,2.5804857384919515,0.8648686811635131,0.36359785371364023,0.05648121999435188,28328,47.67720982773228,63.3260378424174,60.724371646427564,7.32490821801751,66.12187203066068,DEMOCRAT,MINNESOTA,2014.0,1,67.33288023275011,66549.2,33.878127969339324,11.10569680271419,1
432,177,2018,28,15973.383059418458,24711.841550779605,22.949852507374633,43.581963758954906,11.765697429414244,66.38010956595028,29.987357774968395,0.42983565107458915,0.2949852507374631,0.01685630004214075,11865,49.32153392330383,59.22461019806153,56.906868942267174,6.160977665402444,64.63857833741466,REPUBLICAN,MISSISSIPPI,,0,53.73868668491079,37637.93,35.36142166258535,10.535767597500548,0
433,178,2018,29,17660.369397759103,27459.032212885155,24.740896358543417,40.843837535014,12.03781512605042,88.90056022408963,6.726190476190476,0.36764705882352944,0.4341736694677871,0.02100840336134454,28560,48.21778711484594,56.94677871148459,57.65756302521008,6.631652661064426,64.31533806742094,REPUBLICAN,MISSOURI,,0,61.65063060868895,52133.58,35.68466193257907,10.861564549871845,0
434,179,2018,30,14952.174452252995,23709.061595700703,20.959073997519635,36.37866887143448,10.686233980983877,92.14551467548574,0.2687060768912774,4.54733360892931,0.06200909466721786,0.0413393964448119,4838,47.04423315419595,60.89293096320794,60.7482430756511,9.962794543199669,63.06523095357075,REPUBLICAN,MONTANA,,0,64.42808466234327,47918.25,36.934769046429246,10.777251712923825,0
435,180,2018,31,16691.731962959195,25462.28655744378,24.402157321664802,39.91045079881958,13.01516230792714,91.40124147756183,2.533835351582375,0.8853159662155287,0.2747532308944744,0.05088022794342119,9827,47.55266103592144,61.341202808588584,60.293070112954105,7.6829144194565995,65.55472512377114,REPUBLICAN,NEBRASKA,2012.0,1,69.0811067394023,65788.01,34.44527487622887,11.094192881864553,0
436,181,2018,32,18968.877377340337,29140.943535854363,24.43572855768519,39.83571375712277,10.352993413749722,67.70517279656627,6.682453933249463,1.9536742396211055,1.5466587730333752,0.40701546658773036,13513,47.16199215570192,53.76304299563383,50.536520387774736,5.972026937023607,65.09355935576161,DEMOCRAT,NEVADA,2013.0,1,61.00556797465953,56140.7,34.90644064423839,10.935616318666069,1
437,182,2018,33,19901.62777777778,33040.3125,22.958333333333332,36.97222222222222,8.5,94.625,1.0416666666666667,0.16666666666666666,0.3055555555555556,0.041666666666666664,7200,48.52777777777778,62.72222222222222,58.083333333333336,6.708333333333333,60.234381190485955,DEMOCRAT,NEW HAMPSHIRE,2015.0,1,65.85991510364086,61810.98,39.765618809514045,11.031836297567267,1
438,183,2018,34,26042.99389371893,42965.240823553446,20.60472612534901,45.42482918302953,10.698476834721813,73.46151226931197,9.236601366535764,0.24288924704333417,2.1110934556102876,0.16116950037454883,44053,48.03078110457857,66.80362290876899,58.263909381880914,4.996254511611014,60.61409966412249,DEMOCRAT,NEW JERSEY,2013.0,1,62.409452378783435,68867.63,39.38590033587751,11.139941535285079,1
439,184,2018,35,17032.464381979207,25136.430496726996,22.243614426902838,38.86535746374021,10.127069695802849,73.37954049544346,1.9381337440636632,13.810807341804646,0.3337183930175844,0.10268258246694904,7791,48.607367475292,58.93980233602875,51.34129123347452,7.508663842895649,67.76007589541004,DEMOCRAT,NEW MEXICO,,0,53.03908673129699,46419.73,32.23992410458997,10.74547986335309,1
440,185,2018,36,24199.2075885724,34949.008223438934,23.73292997294361,41.38775858028505,10.620166599203221,71.54498391529432,11.15490317220222,0.3344766611985769,3.9263725260444406,0.21623809625258314,93878,49.43756790728392,65.09831909499563,53.436374869511496,5.257887897057883,69.24147155724705,DEMOCRAT,NEW YORK,2016.0,1,64.73995883565463,86733.18,30.758528442752954,11.37059178852,1
441,186,2018,37,18676.38778529163,29220.49767540152,23.541842772612004,40.51141166525782,11.21090448013525,75.23245984784447,16.0207100591716,1.232037193575655,0.6530008453085376,0.06973795435333897,47320,48.45519864750634,62.84023668639053,57.09213863060017,5.915046491969569,63.91536514114146,REPUBLICAN,NORTH CAROLINA,,0,58.270458971772506,54892.39,36.08463485885854,10.913130002224738,0
442,187,2018,38,16194.085834780451,28476.045646241622,25.37831803522699,37.78218804266931,13.073678987844207,91.49094517489456,1.2403870007442321,3.9444306623666585,0.14884644008930786,0.04961548002976929,4031,44.72835524683701,61.92011907715207,61.12627139667576,9.377325725626395,56.86915253599408,REPUBLICAN,NORTH DAKOTA,,0,76.08839805173788,77745.54,43.13084746400591,11.26119646505209,0
443,188,2018,39,18429.112558735585,28819.257795813755,24.563932792254022,40.191157624946605,11.020931225971808,87.48398120461341,7.963121173287769,0.17086715079026057,0.49480279083012957,0.074754378470739,56184,48.39812046134131,57.074967962409225,54.72554463904314,5.227466894489535,63.947214356826954,REPUBLICAN,OHIO,,0,60.49294009395858,57057.8,36.052785643173046,10.95182006811813,0
444,189,2018,40,15129.94682824286,26526.76888833931,25.961419562260417,42.94546803511809,12.371707678990973,74.9350809941882,5.0760479782366765,8.79807097811302,0.17930011128972426,0.03709657474959812,16174,46.67985655991097,51.149993817237544,56.93087671571658,8.031408433287993,57.03652371659073,REPUBLICAN,OKLAHOMA,,0,58.62221464855478,51347.34,42.96347628340927,10.846368412651774,0
445,190,2018,41,19579.5550134675,30014.187833511205,23.702800223611323,38.60852772272196,11.566803882705697,86.64430553438024,1.3416679371855467,1.1993698226355645,0.9351018956141688,0.33541698429638667,19677,47.832494790872595,64.76088834680084,56.466941098744726,6.769324592163439,65.23433225005239,DEMOCRAT,OREGON,2019.0,0,61.43661178648311,56569.37,34.76566774994762,10.943222951630323,1
446,191,2018,42,19044.44016739127,29777.99110937424,23.156334977936268,40.662400468956086,10.23887450539788,89.18795694722616,5.358800254017879,0.12375230000162832,0.6969208473775911,0.04070799342158826,61413,48.287821796688,55.83182713757674,57.13122628759383,6.2315796329767315,63.95475133779591,REPUBLICAN,PENNSYLVANIA,,0,60.61346821445086,60326.99,36.045248662204095,11.007534877930906,0
447,192,2018,44,22268.505880084827,31522.72797378061,23.32754964333912,38.67360709465973,9.485251590514748,86.60111818006555,4.8004626951995375,0.2699055330634278,0.771158665895508,0.0771158665895508,5187,50.56872951609794,63.75554270291112,51.18565644881434,4.761904761904762,70.6426991299957,DEMOCRAT,RHODE ISLAND,,0,61.24626889623519,55923.73,29.357300870004295,10.93174407711523,1
448,193,2018,45,17854.178118864893,27298.28698911297,24.58950562198822,39.215598786364446,10.976262716401928,74.75013385686239,19.96698197394253,0.3480278422273782,0.303408888095663,0.07585222202391576,22412,49.094235231126184,59.76262716401928,54.75191861502766,5.617526325182938,65.40402379821653,REPUBLICAN,SOUTH CAROLINA,,0,55.850224541813326,45959.77,34.59597620178347,10.73552172759856,0
449,194,2018,46,15469.612756264238,22857.095671981777,24.145785876993166,40.02277904328018,13.097949886104784,90.41002277904327,0.8883826879271071,6.0592255125284735,0.0683371298405467,0.0,4390,48.337129840546694,59.134396355353076,59.863325740318906,8.405466970387243,67.67969552328945,REPUBLICAN,SOUTH DAKOTA,,0,69.38045408955794,59399.48,32.32030447671055,10.992040751103664,0
450,195,2018,47,17593.217010225613,28049.889303684467,24.80766109397825,40.525888654439214,10.839149488719364,83.85002434669697,11.595520207758481,0.19477357571822757,0.26619055348157766,0.09414056159714332,30805,48.018178867067036,57.04268787534491,57.33809446518422,5.882161986690472,62.72116377983236,REPUBLICAN,TENNESSEE,,0,60.786332024230695,53379.76,37.27883622016764,10.885186926882465,0
451,196,2018,48,18867.08226370122,32956.02695956066,24.20240606831688,43.800428389673556,11.935322822218286,77.9685310743562,8.958336688515613,0.5821912292851046,0.8881838532523795,0.0982397371684409,124186,46.61395004267792,58.5766511523038,57.14090155089946,7.285845425410272,57.249262136034915,REPUBLICAN,TEXAS,,0,61.50788183184205,63051.92,42.75073786396508,11.051713792951617,0
452,197,2018,49,14244.987998399787,32809.135884784635,31.93092412321643,46.81957594345913,14.735298039738632,89.5319375916789,0.826776903587145,1.046806240832111,0.44672623016402185,0.26003467128950525,14998,45.09934657954394,62.57501000133351,62.67502333644486,6.5142018935858115,43.41774817972562,REPUBLICAN,UTAH,,0,65.58930739650343,57778.4,56.58225182027437,10.964370282394173,0
453,198,2018,50,18906.54228107132,25190.00300932892,20.734276256394825,33.764670478483296,9.810412278061992,96.3888052964189,0.6018657839301835,0.18055973517905508,0.30093289196509176,0.03009328919650918,3323,49.262714414685526,63.76767980740295,57.74902196810111,8.42612097502257,75.05573649224826,DEMOCRAT,VERMONT,2005.0,1,70.11357197960314,52742.7,24.944263507751742,10.873180653136131,1
454,199,2018,51,23580.005562422743,37805.21108681183,23.402586288865646,41.54226490444043,11.402966625463534,74.05153560901398,13.972615764951982,0.27098982599600646,1.0696966815631834,0.13074070552438907,42068,48.12684225539603,67.01530854806504,58.4339640581915,5.569554055338975,62.37236847660008,DEMOCRAT,VIRGINIA,,0,62.25992019664149,62429.77,37.62763152339992,11.041797523922781,1
455,200,2018,53,21488.98022731672,37456.56353530046,24.07013080390476,40.726196731285086,11.877437017781588,78.45745416332512,2.887088299549238,1.6149995851884626,2.206797378391084,0.5060700754956998,36161,46.879234534443185,65.36600204640358,57.678161555266726,6.860982826802356,57.37039973532197,DEMOCRAT,WASHINGTON,2018.0,1,60.293102254838146,74908.62,42.62960026467804,11.224024249665712,1
456,201,2018,54,15847.298084929223,26444.643352761588,22.564529558701082,40.605051346100474,10.088814876491812,95.28170968637247,2.6922009436580625,0.08326394671107411,0.15265056897030252,0.027754648903691368,7206,47.84901470996392,52.33139050791007,57.868442964196504,6.952539550374688,59.926306713734924,REPUBLICAN,WEST VIRGINIA,,0,49.69813721619555,43771.96,40.07369328626508,10.686748708711725,0
457,202,2018,55,17423.982250502344,27914.296718017413,22.391158740790356,40.00669792364367,11.001339584728735,93.09109176155391,2.3710649698593436,0.679839249832552,0.2478231748158071,0.04018754186202277,29860,47.50502344273275,56.75485599464166,60.01339584728734,7.649028801071668,62.41956380457887,REPUBLICAN,WISCONSIN,,0,64.04773089582444,57153.11,37.580436195421136,10.953489085940065,0
458,203,2018,56,15840.326750448832,30523.30341113106,22.692998204667862,36.22980251346499,11.70556552962298,92.02872531418312,0.6104129263913824,3.6265709156193897,0.17953321364452424,0.0718132854578097,2785,46.96588868940754,58.025134649910235,60.0,10.700179533213644,51.89584671452132,REPUBLICAN,WYOMING,,0,69.8604966030802,67560.67,48.104153285478674,11.120781287983279,0
459,204,2019,1,16719.14908916587,28804.94870565676,22.890699904122723,41.17929050814957,10.627996164908916,76.62032598274209,19.209012464046022,0.41227229146692235,0.2588686481303931,0.038350910834132314,20860,48.077660594439116,56.917545541706616,58.45637583892618,6.064237775647172,58.042627536019666,REPUBLICAN,ALABAMA,,0,55.271461797302955,47147.27,41.95737246398034,10.761031386067181,0
460,205,2019,2,18413.52742044685,31328.26675693974,24.813811780636424,39.675016926201764,13.202437373053487,63.202437373053485,2.6743398781313474,20.88693297224103,0.33852403520649965,0.1015572105619499,2954,43.90656736628301,56.33039945836154,54.400812457684495,8.93703452945159,58.77608092176993,REPUBLICAN,ALASKA,,0,61.98747824095594,74564.24,41.22391907823007,11.2194163146954,0
461,206,2019,4,19526.59228881426,30933.24948333764,25.49728752260398,39.553732885559285,10.804701627486438,80.19245672952725,3.7458021183156807,4.301214156548696,0.6167656936192198,0.1323947300439163,30968,47.46189615086541,61.44407129940584,52.33143890467579,5.967450271247739,63.12493066508373,REPUBLICAN,ARIZONA,,0,53.88763855722072,50831.51,36.87506933491626,10.836271716865731,0
462,207,2019,5,16826.344212256397,25718.52391015105,23.847538545824527,42.4747593331768,12.444235736088284,83.75205447288096,10.558033967284965,0.4774203647178524,0.19566408390075918,0.031306253424121466,12777,48.86906159505361,52.62581200594819,59.16881897158957,6.777803866322298,65.42499978241393,REPUBLICAN,ARKANSAS,,0,55.10914486500264,43356.0,34.57500021758607,10.677200380935641,0
463,208,2019,6,24286.854361580125,38645.28835210904,24.378974862680327,42.88434418538293,10.818211250061733,61.232776738239345,4.176383759787971,0.7874274990534408,5.116358188971625,0.7577960809705936,182239,46.87361102727737,64.65959536652419,53.529705496628054,6.17266337062868,62.84557677586765,DEMOCRAT,CALIFORNIA,1984.0,1,61.43263498979781,77258.25,37.15442322413235,11.254908985174197,1
464,209,2019,8,21555.499511439062,36474.951986252905,25.206374877859766,37.88200411065063,10.219347013039522,87.98140099059941,2.537147478014758,0.6839853094780821,0.6132282084975909,0.23922638902927995,29679,46.93891303615351,69.67889753697901,56.7876276154857,6.300751373024697,59.096717987629276,DEMOCRAT,COLORADO,2008.0,1,67.62067321167405,68108.35,40.903282012370724,11.128855098424376,1
465,210,2019,9,26953.68613138686,43932.79473567795,20.93010395930104,40.361645653616456,9.14067684140677,82.01172307011723,7.332448573324486,0.188011501880115,1.3658482636584826,0.11059500110595001,18084,48.6783897367839,67.44083167440832,56.685467816854676,4.79982304799823,61.352086279859854,DEMOCRAT,CONNECTICUT,2015.0,1,64.45501457927068,80809.51,38.647913720140146,11.29984993560312,1
466,211,2019,10,22079.65501379945,33153.465961361544,21.8491260349586,38.960441582336706,10.119595216191353,75.57497700091996,16.007359705611776,0.36798528058877644,0.8739650413983441,0.045998160073597055,4348,48.29806807727691,60.44158233670653,53.74885004599816,5.795768169273229,66.59833104488084,DEMOCRAT,DELAWARE,2016.0,1,61.731110264695886,79117.94,33.401668955119156,11.278694929557236,1
